symbol,expiry,tte,und_price,0.85,0.85_str,0.7,0.7_str,0.5,0.5_str,0.3,0.3_str,0.15,0.15_str,data_collection_time
AAPL,2022-09-30,0.002380952380952381,142.13999938964844,0.7267382131708852,137.08853560342163,0.6894708746725617,139.72030733467807,0.6502257970706007,142.21031584460007,0.6179295259266478,144.48290900520647,0.594959479382017,146.5742991828635,2022-09-29 12:58:55.243828
AAPL,2022-09-30,0.0021825396825396826,142.10000610351562,0.7626243694423094,137.03222027405226,0.7167426314276039,139.6900413411067,0.6799128023110422,142.17085997901157,0.6448345965468176,144.43833465424822,0.6227538584991178,146.54302820974846,2022-09-29 13:00:35.160682
