1_day_interval_1_day,1_day_interval_without_earnings_1_day,5_day_interval_1_day,5_day_interval_without_earnings_1_day,22_day_interval_1_day,22_day_interval_without_earnings_1_day,252_day_interval_1_day,252_day_interval_without_earnings_1_day,1_day_implied_1_day,2_day_implied_1_day,4_day_implied_1_day,7_day_implied_1_day,11_day_implied_1_day,16_day_implied_1_day,22_day_implied_1_day,29_day_implied_1_day,1_day_interval_1_hour,1_day_interval_without_earnings_1_hour,5_day_interval_1_hour,5_day_interval_without_earnings_1_hour,22_day_interval_1_hour,22_day_interval_without_earnings_1_hour,252_day_interval_1_hour,252_day_interval_without_earnings_1_hour,1_day_implied_1_hour,2_day_implied_1_hour,4_day_implied_1_hour,7_day_implied_1_hour,11_day_implied_1_hour,16_day_implied_1_hour,22_day_implied_1_hour,29_day_implied_1_hour,1_day_interval_10_mins,1_day_interval_without_earnings_10_mins,5_day_interval_10_mins,5_day_interval_without_earnings_10_mins,22_day_interval_10_mins,22_day_interval_without_earnings_10_mins,252_day_interval_10_mins,252_day_interval_without_earnings_10_mins,1_day_implied_10_mins,2_day_implied_10_mins,4_day_implied_10_mins,7_day_implied_10_mins,11_day_implied_10_mins,16_day_implied_10_mins,22_day_implied_10_mins,29_day_implied_10_mins,timestamp
0.3749436427943147,0.3749436427943147,0.17067012685813077,0.17067012685813077,0.27680685381284864,0.2668705517095459,0.3021279814032707,0.2899961363871224,0.28355221915578654,0.2812859431431208,0.2790195709300302,0.27675329491736445,0.27448693395719237,0.27222065794452666,0.2699542857314361,0.2676880097187704,0.3450371177235618,0.3450371177235618,0.2765807006158032,0.2765807006158032,0.26825067249095264,0.255251077914097,0.295108167846748,0.28972215656127887,0.301011488513113,0.2983361402326644,0.2956608132818386,0.2929854650013901,0.29031006140598037,0.2876347131255318,0.284959386174706,0.2822840378942575,0.2946531234936316,0.2946531234936316,0.24676984970969915,0.24676984970969915,0.26059232725958276,0.2514242728104772,0.29492381231418097,0.290395737041323,0.2712166325765901,0.2711006668538213,0.27098469647662926,0.27086873075386037,0.270752760773705,0.2706367950509362,0.2705208246737442,0.2704048589509753,2022-08-10 16:36:28.631941
