symbol,expiry,tte,und_price,0.85,0.85_str,0.7,0.7_str,0.5,0.5_str,0.3,0.3_str,0.15,0.15_str,data_collection_time
TSLA,2022-09-30,0.002380952380952381,269.4696960449219,0.9822259959056705,256.5968732177743,0.9198853611468631,263.2982149136048,0.8698805966485228,269.7081492272901,0.8391257629343384,275.5687820140556,0.8420046445049085,281.4494456365668,2022-09-29 12:59:20.261615
TSLA,2022-09-30,0.0021825396825396826,269.1099853515625,1.0312578121184006,256.21664213841115,0.965921776177265,262.9358621843445,0.9139087171287642,269.3593223279454,0.8794260829278167,275.210724677004,0.883560398491421,281.14375251016014,2022-09-29 13:00:50.087348
