symbol,expiry,tte,und_price,0.85,0.85_str,0.7,0.7_str,0.5,0.5_str,0.3,0.3_str,0.15,0.15_str,data_collection_time
AMZN,2022-09-30,0.002380952380952381,114.51499938964844,0.7701219196039052,110.17676909272345,0.7249123891579294,112.4373076945625,0.7020442874909575,114.55751915153098,0.685906830356545,116.59610306945041,0.6792863641351485,118.5894532506087,2022-09-29 12:59:02.259391
AMZN,2022-09-30,0.0021825396825396826,114.53459930419922,0.80860965994864,110.19653611785726,0.7582637425206747,112.4783222623013,0.7335178748438249,114.59963540477906,0.7157165872815109,116.62510761643595,0.7073502253654507,118.60754906718624,2022-09-29 13:00:42.062395
