,date,open,high,low,close,volume,average,barCount
0,2021-02-23,156.3515,160.2365,154.68,159.725,256415.0,157.347075,9099
1,2021-02-24,158.348,158.5615,156.2685,157.9765,217426.8,157.60945,7767
2,2021-02-25,156.8175,158.913,152.388,152.858,294858.0,155.2534,10169
3,2021-02-26,154.76,156.122,151.835,154.6465,306376.4,154.400075,10769
4,2021-03-01,156.3335,157.4785,154.8995,157.307,177380.2,156.282875,6173
5,2021-03-02,157.1845,158.176,154.356,154.7265,181201.0,156.51565,6323
6,2021-03-03,153.9375,155.389,149.75,150.25,235706.4,151.861225,8440
7,2021-03-04,150.6,152.9065,147.271,148.8785,393515.4,150.15735,13452
8,2021-03-05,150.1515,150.45,144.05,150.023,388011.0,148.032425,13628
9,2021-03-08,150.694,153.23,147.5655,147.5975,304212.8,150.276475,10637
10,2021-03-09,150.8995,154.548,150.257,153.1425,273463.6,152.86985,9463
11,2021-03-10,154.9225,155.823,151.5025,152.882,215497.4,153.28955,7342
12,2021-03-11,155.2475,156.5895,154.146,155.6795,182610.6,155.5205,6138
13,2021-03-12,153.75,154.949,152.275,154.4745,141367.0,153.6107,5197
14,2021-03-15,153.6235,154.112,151.6045,154.084,182556.6,152.824525,6446
15,2021-03-16,155.2245,156.4455,153.793,154.593,179482.2,155.215225,6101
16,2021-03-17,153.661,158.6525,153.511,156.7865,209793.2,155.998075,7296
17,2021-03-18,155.05,155.8315,151.25,151.3995,233902.6,153.422075,8350
18,2021-03-19,151.3295,153.8645,150.831,153.748,287897.8,152.351025,8740
19,2021-03-22,153.3925,156.3295,153.0,155.5435,165519.8,155.2783,5687
20,2021-03-23,156.35,159.1,156.0425,156.875,241775.8,157.63505,8133
21,2021-03-24,157.552,158.016,154.257,154.3535,180175.6,156.338,6352
22,2021-03-25,153.6495,155.489,151.8565,152.313,222874.0,153.33005,8153
23,2021-03-26,152.203,152.833,149.8,152.6015,190559.8,151.6064,7020
24,2021-03-29,152.799,154.5625,151.422,153.7865,171873.0,153.25575,6047
25,2021-03-30,153.5005,153.65,151.7,152.7645,152398.2,152.641625,5484
26,2021-03-31,153.203,155.9665,153.125,154.704,174847.0,154.884025,6597
27,2021-04-01,155.897,158.122,155.7775,158.05,197877.0,156.90955,7272
28,2021-04-05,158.65,161.798,158.062,161.3365,224103.8,160.4343,7727
29,2021-04-06,161.106,162.3655,160.852,161.191,176188.6,161.6757,6001
30,2021-04-07,161.6305,165.181,161.1825,163.9695,251340.6,163.82345,8591
31,2021-04-08,165.456,166.225,164.6,164.965,203508.6,165.55435,6965
32,2021-04-09,165.1525,168.61,164.445,168.61,313478.4,167.05965,11060
33,2021-04-12,167.7605,169.752,167.5575,168.9695,235099.0,168.7067,8094
