symbol,expiry,tte,und_price,0.85,0.85_str,0.7,0.7_str,0.5,0.5_str,0.3,0.3_str,0.15,0.15_str,data_collection_time
OXY,2022-09-30,0.002380952380952381,62.68,0.8155301656161223,60.164123243729,0.7957899868959997,61.42622099959123,0.7806072908252517,62.714093077335725,0.780478275824064,63.98232107901878,0.7900111446546545,65.31839052859145,2022-09-29 12:59:24.083624
OXY,2022-09-30,0.0021825396825396826,62.620000000000005,0.845007354802919,60.13178617341608,0.8007343719168046,61.41544945056326,0.8098811043589711,62.67079641587843,0.8294759635522013,63.95826860072036,0.8370727186342932,65.31428035635638,2022-09-29 13:01:02.829888
